timestamp,demand_mw,temperature_c,humidity_percent,wind_speed_kmh,hour,day_of_week,month,is_weekend,demand_1_hour_ago,demand_24_hours_ago,demand_168_hours_ago
2024-01-08 00:00:00+00:00,21096.0,10.7,47,27.5,16,6,1,1,21072.0,22580.0,23126.0
2024-01-08 01:00:00+00:00,21000.0,10.0,47,26.9,17,6,1,1,21096.0,22891.0,23165.0
2024-01-08 02:00:00+00:00,23142.0,9.1,48,24.2,18,6,1,1,21000.0,23957.0,24138.0
2024-01-08 03:00:00+00:00,26032.0,8.3,47,25.5,19,6,1,1,23142.0,25939.0,25999.0
2024-01-08 04:00:00+00:00,26570.0,7.4,49,27.4,20,6,1,1,26032.0,26008.0,25812.0
2024-01-08 05:00:00+00:00,26611.0,7.1,49,30.0,21,6,1,1,26570.0,25784.0,25007.0
2024-01-08 06:00:00+00:00,26336.0,7.3,44,27.7,22,6,1,1,26611.0,25197.0,24317.0
2024-01-08 07:00:00+00:00,25652.0,7.1,42,21.8,23,6,1,1,26336.0,24632.0,23918.0
2024-01-08 08:00:00+00:00,24385.0,6.5,45,15.7,0,0,1,0,25652.0,23705.0,23066.0
2024-01-08 09:00:00+00:00,23262.0,5.5,51,12.3,1,0,1,0,24385.0,22824.0,22365.0
2024-01-08 10:00:00+00:00,22903.0,3.9,61,8.1,2,0,1,0,23262.0,22183.0,21604.0
2024-01-08 11:00:00+00:00,22259.0,3.1,65,8.6,3,0,1,0,22903.0,21494.0,21007.0
2024-01-08 12:00:00+00:00,22426.0,2.6,68,8.4,4,0,1,0,22259.0,21113.0,20402.0
2024-01-08 13:00:00+00:00,22475.0,3.5,64,8.1,5,0,1,0,22426.0,20635.0,20119.0
2024-01-08 14:00:00+00:00,22605.0,3.0,68,9.3,6,0,1,0,22475.0,20563.0,19740.0
2024-01-08 15:00:00+00:00,24095.0,2.2,72,7.3,7,0,1,0,22605.0,20776.0,20059.0
2024-01-08 16:00:00+00:00,26713.0,4.3,59,5.5,8,0,1,0,24095.0,21597.0,20697.0
2024-01-08 17:00:00+00:00,27988.0,8.0,60,1.8,9,0,1,0,26713.0,22186.0,21060.0
2024-01-08 18:00:00+00:00,27600.0,9.9,48,2.9,10,0,1,0,27988.0,21518.0,20827.0
2024-01-08 19:00:00+00:00,26740.0,11.5,40,3.6,11,0,1,0,27600.0,20532.0,20608.0
2024-01-08 20:00:00+00:00,24807.0,12.9,35,4.2,12,0,1,0,26740.0,20204.0,20707.0
2024-01-08 21:00:00+00:00,24499.0,13.9,32,4.0,13,0,1,0,24807.0,20479.0,20191.0
2024-01-08 22:00:00+00:00,23640.0,14.5,33,7.4,14,0,1,0,24499.0,20558.0,19778.0
2024-01-08 23:00:00+00:00,23745.0,14.3,35,9.8,15,0,1,0,23640.0,21072.0,19756.0
2024-01-09 00:00:00+00:00,24514.0,13.0,46,6.1,16,0,1,0,23745.0,21096.0,19820.0
2024-01-09 01:00:00+00:00,24195.0,10.7,62,9.7,17,0,1,0,24514.0,21000.0,20302.0
2024-01-09 02:00:00+00:00,25769.0,9.3,68,8.0,18,0,1,0,24195.0,23142.0,22243.0
2024-01-09 03:00:00+00:00,28345.0,9.0,57,11.0,19,0,1,0,25769.0,26032.0,24523.0
2024-01-09 04:00:00+00:00,28795.0,7.7,59,10.7,20,0,1,0,28345.0,26570.0,24851.0
2024-01-09 05:00:00+00:00,28393.0,6.6,63,10.9,21,0,1,0,28795.0,26611.0,24529.0
2024-01-09 06:00:00+00:00,27873.0,5.3,69,9.9,22,0,1,0,28393.0,26336.0,24327.0
2024-01-09 07:00:00+00:00,26939.0,4.3,74,7.3,23,0,1,0,27873.0,25652.0,24078.0
2024-01-09 08:00:00+00:00,25477.0,4.0,73,7.2,0,1,1,0,26939.0,24385.0,22808.0
2024-01-09 09:00:00+00:00,23860.0,4.7,65,6.3,1,1,1,0,25477.0,23262.0,21576.0
2024-01-09 10:00:00+00:00,23659.0,6.2,53,5.1,2,1,1,0,23860.0,22903.0,20779.0
2024-01-09 11:00:00+00:00,23472.0,6.2,51,5.4,3,1,1,0,23659.0,22259.0,20227.0
2024-01-09 12:00:00+00:00,22895.0,5.7,52,5.9,4,1,1,0,23472.0,22426.0,19834.0
2024-01-09 13:00:00+00:00,22874.0,7.1,47,5.4,5,1,1,0,22895.0,22475.0,19611.0
2024-01-09 14:00:00+00:00,22716.0,6.2,50,5.7,6,1,1,0,22874.0,22605.0,20025.0
2024-01-09 15:00:00+00:00,23876.0,4.6,59,7.7,7,1,1,0,22716.0,24095.0,21422.0
2024-01-09 16:00:00+00:00,25274.0,6.8,58,8.0,8,1,1,0,23876.0,26713.0,23274.0
2024-01-09 17:00:00+00:00,27506.0,9.7,49,5.2,9,1,1,0,25274.0,27988.0,24578.0
2024-01-09 18:00:00+00:00,27720.0,11.9,40,6.4,10,1,1,0,27506.0,27600.0,25319.0
2024-01-09 19:00:00+00:00,27254.0,13.1,35,5.8,11,1,1,0,27720.0,26740.0,25332.0
2024-01-09 20:00:00+00:00,26279.0,13.7,38,3.4,12,1,1,0,27254.0,24807.0,24774.0
2024-01-09 21:00:00+00:00,25455.0,14.5,37,1.6,13,1,1,0,26279.0,24499.0,24306.0
2024-01-09 22:00:00+00:00,24337.0,15.0,37,5.3,14,1,1,0,25455.0,23640.0,23267.0
2024-01-09 23:00:00+00:00,23412.0,15.2,41,6.5,15,1,1,0,24337.0,23745.0,23088.0
2024-01-10 00:00:00+00:00,23545.0,13.8,54,5.4,16,1,1,0,23412.0,24514.0,23720.0
2024-01-10 01:00:00+00:00,23507.0,12.3,56,4.1,17,1,1,0,23545.0,24195.0,24304.0
2024-01-10 02:00:00+00:00,25339.0,12.2,51,3.4,18,1,1,0,23507.0,25769.0,25631.0
2024-01-10 03:00:00+00:00,27559.0,11.8,50,1.0,19,1,1,0,25339.0,28345.0,27425.0
2024-01-10 04:00:00+00:00,28040.0,8.2,69,7.8,20,1,1,0,27559.0,28795.0,27329.0
2024-01-10 05:00:00+00:00,27769.0,7.5,69,11.3,21,1,1,0,28040.0,28393.0,26871.0
2024-01-10 06:00:00+00:00,27493.0,6.5,72,10.1,22,1,1,0,27769.0,27873.0,26561.0
2024-01-10 07:00:00+00:00,26517.0,6.1,73,9.3,23,1,1,0,27493.0,26939.0,25692.0
2024-01-10 08:00:00+00:00,24986.0,5.9,72,10.1,0,2,1,0,26517.0,25477.0,24252.0
2024-01-10 09:00:00+00:00,23515.0,6.0,72,12.0,1,2,1,0,24986.0,23860.0,22981.0
2024-01-10 10:00:00+00:00,22907.0,6.0,73,12.3,2,2,1,0,23515.0,23659.0,22117.0
2024-01-10 11:00:00+00:00,22994.0,6.1,73,12.5,3,2,1,0,22907.0,23472.0,21614.0
2024-01-10 12:00:00+00:00,22309.0,5.8,74,11.8,4,2,1,0,22994.0,22895.0,21392.0
2024-01-10 13:00:00+00:00,21997.0,6.3,78,12.5,5,2,1,0,22309.0,22874.0,21195.0
2024-01-10 14:00:00+00:00,22195.0,5.8,81,12.0,6,2,1,0,21997.0,22716.0,20947.0
2024-01-10 15:00:00+00:00,23232.0,5.4,83,11.3,7,2,1,0,22195.0,23876.0,21893.0
2024-01-10 16:00:00+00:00,25601.0,6.6,81,8.6,8,2,1,0,23232.0,25274.0,23583.0
2024-01-10 17:00:00+00:00,27146.0,9.0,77,5.6,9,2,1,0,25601.0,27506.0,24968.0
2024-01-10 18:00:00+00:00,27313.0,10.7,72,7.5,10,2,1,0,27146.0,27720.0,25498.0
2024-01-10 19:00:00+00:00,26526.0,12.3,65,8.2,11,2,1,0,27313.0,27254.0,25244.0
2024-01-10 20:00:00+00:00,26025.0,13.9,59,8.3,12,2,1,0,26526.0,26279.0,24591.0
2024-01-10 21:00:00+00:00,25710.0,15.4,55,13.2,13,2,1,0,26025.0,25455.0,23535.0
2024-01-10 22:00:00+00:00,25480.0,15.0,55,21.2,14,2,1,0,25710.0,24337.0,23240.0
2024-01-10 23:00:00+00:00,25209.0,13.7,61,21.4,15,2,1,0,25480.0,23412.0,22838.0
2024-01-11 00:00:00+00:00,25170.0,13.0,68,15.3,16,2,1,0,25209.0,23545.0,23562.0
2024-01-11 01:00:00+00:00,25140.0,12.2,73,4.3,17,2,1,0,25170.0,23507.0,24280.0
2024-01-11 02:00:00+00:00,26360.0,10.1,81,5.7,18,2,1,0,25140.0,25339.0,25786.0
2024-01-11 03:00:00+00:00,28408.0,9.1,81,10.2,19,2,1,0,26360.0,27559.0,27524.0
2024-01-11 04:00:00+00:00,28592.0,8.4,84,10.1,20,2,1,0,28408.0,28040.0,27613.0
2024-01-11 05:00:00+00:00,27968.0,7.9,87,9.5,21,2,1,0,28592.0,27769.0,27137.0
2024-01-11 06:00:00+00:00,27359.0,7.3,86,10.9,22,2,1,0,27968.0,27493.0,26620.0
2024-01-11 07:00:00+00:00,26734.0,6.5,88,11.2,23,2,1,0,27359.0,26517.0,25908.0
2024-01-11 08:00:00+00:00,25166.0,6.6,89,8.8,0,3,1,0,26734.0,24986.0,24599.0
2024-01-11 09:00:00+00:00,23721.0,6.0,90,7.9,1,3,1,0,25166.0,23515.0,23340.0
2024-01-11 10:00:00+00:00,22918.0,6.2,89,8.1,2,3,1,0,23721.0,22907.0,22150.0
2024-01-11 11:00:00+00:00,22923.0,6.9,86,10.3,3,3,1,0,22918.0,22994.0,21707.0
2024-01-11 12:00:00+00:00,22802.0,8.5,88,15.7,4,3,1,0,22923.0,22309.0,21499.0
2024-01-11 13:00:00+00:00,22081.0,9.4,87,16.9,5,3,1,0,22802.0,21997.0,21182.0
2024-01-11 14:00:00+00:00,22287.0,10.2,64,25.5,6,3,1,0,22081.0,22195.0,21178.0
2024-01-11 15:00:00+00:00,22977.0,9.5,49,21.4,7,3,1,0,22287.0,23232.0,22424.0
2024-01-11 16:00:00+00:00,25314.0,9.4,46,29.0,8,3,1,0,22977.0,25601.0,24394.0
2024-01-11 17:00:00+00:00,26814.0,11.5,36,24.5,9,3,1,0,25314.0,27146.0,25560.0
2024-01-11 18:00:00+00:00,26513.0,13.4,34,16.8,10,3,1,0,26814.0,27313.0,25655.0
2024-01-11 19:00:00+00:00,24963.0,13.3,32,2.5,11,3,1,0,26513.0,26526.0,24749.0
2024-01-11 20:00:00+00:00,23373.0,14.2,32,6.6,12,3,1,0,24963.0,26025.0,23839.0
2024-01-11 21:00:00+00:00,22544.0,15.3,30,11.5,13,3,1,0,23373.0,25710.0,23412.0
2024-01-11 22:00:00+00:00,22399.0,16.0,27,10.2,14,3,1,0,22544.0,25480.0,23655.0
2024-01-11 23:00:00+00:00,23008.0,16.2,26,6.5,15,3,1,0,22399.0,25209.0,23570.0
2024-01-12 00:00:00+00:00,23059.0,15.3,44,4.8,16,3,1,0,23008.0,25170.0,23519.0
2024-01-12 01:00:00+00:00,23294.0,11.9,62,6.4,17,3,1,0,23059.0,25140.0,23229.0
2024-01-12 02:00:00+00:00,25231.0,10.2,65,8.8,18,3,1,0,23294.0,26360.0,24896.0
2024-01-12 03:00:00+00:00,27711.0,9.7,58,12.6,19,3,1,0,25231.0,28408.0,27069.0
2024-01-12 04:00:00+00:00,28068.0,8.2,59,11.9,20,3,1,0,27711.0,28592.0,27288.0
2024-01-12 05:00:00+00:00,27825.0,6.4,68,10.1,21,3,1,0,28068.0,27968.0,27142.0
2024-01-12 06:00:00+00:00,27351.0,5.4,74,8.9,22,3,1,0,27825.0,27359.0,26536.0
2024-01-12 07:00:00+00:00,26856.0,4.7,75,8.3,23,3,1,0,27351.0,26734.0,25702.0
2024-01-12 08:00:00+00:00,25446.0,5.1,68,7.6,0,4,1,0,26856.0,25166.0,24875.0
2024-01-12 09:00:00+00:00,23965.0,7.4,50,5.2,1,4,1,0,25446.0,23721.0,23809.0
2024-01-12 10:00:00+00:00,23850.0,6.3,52,6.9,2,4,1,0,23965.0,22918.0,22782.0
2024-01-12 11:00:00+00:00,23418.0,6.2,52,7.1,3,4,1,0,23850.0,22923.0,21926.0
2024-01-12 12:00:00+00:00,22694.0,6.0,51,6.9,4,4,1,0,23418.0,22802.0,21340.0
2024-01-12 13:00:00+00:00,22608.0,5.4,55,11.2,5,4,1,0,22694.0,22081.0,21250.0
2024-01-12 14:00:00+00:00,22992.0,4.7,56,11.5,6,4,1,0,22608.0,22287.0,21522.0
2024-01-12 15:00:00+00:00,24165.0,3.9,59,11.2,7,4,1,0,22992.0,22977.0,22574.0
2024-01-12 16:00:00+00:00,26404.0,6.3,54,8.9,8,4,1,0,24165.0,25314.0,24315.0
2024-01-12 17:00:00+00:00,27703.0,10.2,48,6.0,9,4,1,0,26404.0,26814.0,25508.0
2024-01-12 18:00:00+00:00,27276.0,12.7,38,5.2,10,4,1,0,27703.0,26513.0,25581.0
2024-01-12 19:00:00+00:00,25988.0,14.1,33,5.9,11,4,1,0,27276.0,24963.0,24296.0
2024-01-12 20:00:00+00:00,25259.0,14.8,34,3.9,12,4,1,0,25988.0,23373.0,23747.0
2024-01-12 21:00:00+00:00,24489.0,15.3,34,3.9,13,4,1,0,25259.0,22544.0,22297.0
2024-01-12 22:00:00+00:00,24946.0,15.8,35,3.1,14,4,1,0,24489.0,22399.0,22171.0
2024-01-12 23:00:00+00:00,24676.0,15.8,37,4.1,15,4,1,0,24946.0,23008.0,22841.0
2024-01-13 00:00:00+00:00,24534.0,15.5,43,3.0,16,4,1,0,24676.0,23059.0,23741.0
2024-01-13 01:00:00+00:00,24750.0,12.0,68,8.3,17,4,1,0,24534.0,23294.0,23666.0
2024-01-13 02:00:00+00:00,25734.0,10.0,76,7.2,18,4,1,0,24750.0,25231.0,24623.0
2024-01-13 03:00:00+00:00,27538.0,9.2,74,8.0,19,4,1,0,25734.0,27711.0,26595.0
2024-01-13 04:00:00+00:00,27584.0,11.6,53,3.1,20,4,1,0,27538.0,28068.0,26752.0
2024-01-13 05:00:00+00:00,27225.0,11.4,52,1.8,21,4,1,0,27584.0,27825.0,26363.0
2024-01-13 06:00:00+00:00,26849.0,11.0,51,3.8,22,4,1,0,27225.0,27351.0,26007.0
2024-01-13 07:00:00+00:00,26293.0,10.6,51,2.5,23,4,1,0,26849.0,26856.0,25615.0
2024-01-13 08:00:00+00:00,25225.0,10.1,52,3.3,0,5,1,1,26293.0,25446.0,24460.0
2024-01-13 09:00:00+00:00,23885.0,6.3,71,8.9,1,5,1,1,25225.0,23965.0,23211.0
2024-01-13 10:00:00+00:00,22787.0,6.2,67,10.4,2,5,1,1,23885.0,23850.0,22631.0
2024-01-13 11:00:00+00:00,22008.0,6.3,65,11.7,3,5,1,1,22787.0,23418.0,21797.0
2024-01-13 12:00:00+00:00,21658.0,6.2,66,11.7,4,5,1,1,22008.0,22694.0,21259.0
2024-01-13 13:00:00+00:00,21337.0,6.3,71,11.6,5,5,1,1,21658.0,22608.0,21015.0
2024-01-13 14:00:00+00:00,21620.0,6.5,68,13.4,6,5,1,1,21337.0,22992.0,21125.0
2024-01-13 15:00:00+00:00,21863.0,6.3,70,12.6,7,5,1,1,21620.0,24165.0,21691.0
2024-01-13 16:00:00+00:00,22800.0,8.0,67,10.6,8,5,1,1,21863.0,26404.0,22692.0
2024-01-13 17:00:00+00:00,23409.0,10.6,62,9.1,9,5,1,1,22800.0,27703.0,23106.0
2024-01-13 18:00:00+00:00,24473.0,12.5,53,11.5,10,5,1,1,23409.0,27276.0,22751.0
2024-01-13 19:00:00+00:00,24020.0,13.5,50,9.0,11,5,1,1,24473.0,25988.0,22499.0
2024-01-13 20:00:00+00:00,24199.0,14.4,48,5.8,12,5,1,1,24020.0,25259.0,22773.0
2024-01-13 21:00:00+00:00,23842.0,15.2,47,3.1,13,5,1,1,24199.0,24489.0,22832.0
2024-01-13 22:00:00+00:00,23096.0,16.1,47,2.6,14,5,1,1,23842.0,24946.0,22822.0
2024-01-13 23:00:00+00:00,22463.0,16.1,49,8.5,15,5,1,1,23096.0,24676.0,23221.0
2024-01-14 00:00:00+00:00,22568.0,14.7,54,11.3,16,5,1,1,22463.0,24534.0,22580.0
2024-01-14 01:00:00+00:00,22665.0,12.6,71,8.0,17,5,1,1,22568.0,24750.0,22891.0
2024-01-14 02:00:00+00:00,23632.0,11.9,72,3.3,18,5,1,1,22665.0,25734.0,23957.0
2024-01-14 03:00:00+00:00,25794.0,12.0,68,3.4,19,5,1,1,23632.0,27538.0,25939.0
2024-01-14 04:00:00+00:00,26298.0,9.4,81,7.1,20,5,1,1,25794.0,27584.0,26008.0
2024-01-14 05:00:00+00:00,26013.0,9.0,80,6.9,21,5,1,1,26298.0,27225.0,25784.0
2024-01-14 06:00:00+00:00,25436.0,8.4,82,6.8,22,5,1,1,26013.0,26849.0,25197.0
2024-01-14 07:00:00+00:00,24982.0,7.3,85,7.7,23,5,1,1,25436.0,26293.0,24632.0
2024-01-14 08:00:00+00:00,23847.0,6.8,85,8.0,0,6,1,1,24982.0,25225.0,23705.0
2024-01-14 09:00:00+00:00,23192.0,6.5,84,8.4,1,6,1,1,23847.0,23885.0,22824.0
2024-01-14 10:00:00+00:00,22174.0,6.4,83,8.2,2,6,1,1,23192.0,22787.0,22183.0
2024-01-14 11:00:00+00:00,21339.0,6.5,80,9.4,3,6,1,1,22174.0,22008.0,21494.0
2024-01-14 12:00:00+00:00,21001.0,6.5,78,9.4,4,6,1,1,21339.0,21658.0,21113.0
2024-01-14 13:00:00+00:00,20325.0,6.4,80,10.0,5,6,1,1,21001.0,21337.0,20635.0
2024-01-14 14:00:00+00:00,20097.0,6.7,82,9.9,6,6,1,1,20325.0,21620.0,20563.0
2024-01-14 15:00:00+00:00,20410.0,7.5,86,11.8,7,6,1,1,20097.0,21863.0,20776.0
2024-01-14 16:00:00+00:00,21087.0,8.7,87,11.3,8,6,1,1,20410.0,22800.0,21597.0
2024-01-14 17:00:00+00:00,21747.0,10.2,84,10.0,9,6,1,1,21087.0,23409.0,22186.0
2024-01-14 18:00:00+00:00,22412.0,11.6,80,7.9,10,6,1,1,21747.0,24473.0,21518.0
2024-01-14 19:00:00+00:00,22745.0,12.5,77,5.1,11,6,1,1,22412.0,24020.0,20532.0
2024-01-14 20:00:00+00:00,22500.0,13.4,73,4.2,12,6,1,1,22745.0,24199.0,20204.0
2024-01-14 21:00:00+00:00,21564.0,14.7,68,8.0,13,6,1,1,22500.0,23842.0,20479.0
2024-01-14 22:00:00+00:00,20611.0,15.7,66,11.9,14,6,1,1,21564.0,23096.0,20558.0
2024-01-14 23:00:00+00:00,19998.0,15.2,67,13.0,15,6,1,1,20611.0,22463.0,21072.0
2024-01-15 00:00:00+00:00,19754.0,13.7,75,8.7,16,6,1,1,19998.0,22568.0,21096.0
2024-01-15 01:00:00+00:00,19919.0,12.7,82,1.8,17,6,1,1,19754.0,22665.0,21000.0
2024-01-15 02:00:00+00:00,22055.0,11.1,90,4.7,18,6,1,1,19919.0,23632.0,23142.0
2024-01-15 03:00:00+00:00,24381.0,10.6,89,8.0,19,6,1,1,22055.0,25794.0,26032.0
2024-01-15 04:00:00+00:00,24682.0,9.8,91,11.5,20,6,1,1,24381.0,26298.0,26570.0
2024-01-15 05:00:00+00:00,24583.0,8.9,93,10.4,21,6,1,1,24682.0,26013.0,26611.0
2024-01-15 06:00:00+00:00,24146.0,8.7,90,7.1,22,6,1,1,24583.0,25436.0,26336.0
2024-01-15 07:00:00+00:00,23691.0,8.4,87,6.9,23,6,1,1,24146.0,24982.0,25652.0
2024-01-15 08:00:00+00:00,22585.0,7.8,87,7.3,0,0,1,0,23691.0,23847.0,24385.0
2024-01-15 09:00:00+00:00,21614.0,7.2,88,6.9,1,0,1,0,22585.0,23192.0,23262.0
2024-01-15 10:00:00+00:00,20997.0,7.8,86,5.4,2,0,1,0,21614.0,22174.0,22903.0
2024-01-15 11:00:00+00:00,20327.0,8.3,83,4.3,3,0,1,0,20997.0,21339.0,22259.0
2024-01-15 12:00:00+00:00,20313.0,9.9,77,3.0,4,0,1,0,20327.0,21001.0,22426.0
2024-01-15 13:00:00+00:00,20345.0,11.2,71,3.6,5,0,1,0,20313.0,20325.0,22475.0
2024-01-15 14:00:00+00:00,20261.0,9.3,76,7.8,6,0,1,0,20345.0,20097.0,22605.0
2024-01-15 15:00:00+00:00,21451.0,9.2,75,7.7,7,0,1,0,20261.0,20410.0,24095.0
2024-01-15 16:00:00+00:00,23196.0,9.7,79,4.1,8,0,1,0,21451.0,21087.0,26713.0
2024-01-15 17:00:00+00:00,24254.0,11.9,71,2.6,9,0,1,0,23196.0,21747.0,27988.0
2024-01-15 18:00:00+00:00,25195.0,13.4,66,2.8,10,0,1,0,24254.0,22412.0,27600.0
2024-01-15 19:00:00+00:00,24879.0,14.8,63,2.3,11,0,1,0,25195.0,22745.0,26740.0
2024-01-15 20:00:00+00:00,23249.0,16.1,59,0.8,12,0,1,0,24879.0,22500.0,24807.0
2024-01-15 21:00:00+00:00,22744.0,17.1,56,0.0,13,0,1,0,23249.0,21564.0,24499.0
2024-01-15 22:00:00+00:00,22771.0,17.9,53,2.3,14,0,1,0,22744.0,20611.0,23640.0
2024-01-15 23:00:00+00:00,23119.0,18.1,55,4.3,15,0,1,0,22771.0,19998.0,23745.0
2024-01-16 00:00:00+00:00,23891.0,16.5,65,11.6,16,0,1,0,23119.0,19754.0,24514.0
2024-01-16 01:00:00+00:00,24425.0,14.2,81,7.4,17,0,1,0,23891.0,19919.0,24195.0
2024-01-16 02:00:00+00:00,24625.0,12.2,88,6.2,18,0,1,0,24425.0,22055.0,25769.0
2024-01-16 03:00:00+00:00,26800.0,12.5,83,1.3,19,0,1,0,24625.0,24381.0,28345.0
2024-01-16 04:00:00+00:00,27007.0,12.2,83,3.1,20,0,1,0,26800.0,24682.0,28795.0
2024-01-16 05:00:00+00:00,26581.0,10.5,89,4.7,21,0,1,0,27007.0,24583.0,28393.0
2024-01-16 06:00:00+00:00,26104.0,9.6,92,6.2,22,0,1,0,26581.0,24146.0,27873.0
2024-01-16 07:00:00+00:00,25248.0,9.1,92,7.3,23,0,1,0,26104.0,23691.0,26939.0
2024-01-16 08:00:00+00:00,23740.0,9.3,85,5.7,0,1,1,0,25248.0,22585.0,25477.0
2024-01-16 09:00:00+00:00,22853.0,10.4,74,4.6,1,1,1,0,23740.0,21614.0,23860.0
2024-01-16 10:00:00+00:00,21703.0,9.8,72,7.1,2,1,1,0,22853.0,20997.0,23659.0
2024-01-16 11:00:00+00:00,21557.0,12.2,59,4.3,3,1,1,0,21703.0,20327.0,23472.0
2024-01-16 12:00:00+00:00,20845.0,11.2,64,5.1,4,1,1,0,21557.0,20313.0,22895.0
2024-01-16 13:00:00+00:00,20695.0,12.9,61,3.1,5,1,1,0,20845.0,20345.0,22874.0
2024-01-16 14:00:00+00:00,21290.0,11.9,63,2.9,6,1,1,0,20695.0,20261.0,22716.0
2024-01-16 15:00:00+00:00,22629.0,11.2,65,2.6,7,1,1,0,21290.0,21451.0,23876.0
2024-01-16 16:00:00+00:00,24876.0,10.5,67,0.8,8,1,1,0,22629.0,23196.0,25274.0
2024-01-16 17:00:00+00:00,26530.0,12.5,66,1.5,9,1,1,0,24876.0,24254.0,27506.0
2024-01-16 18:00:00+00:00,26777.0,15.1,61,2.0,10,1,1,0,26530.0,25195.0,27720.0
2024-01-16 19:00:00+00:00,26253.0,17.0,57,5.1,11,1,1,0,26777.0,24879.0,27254.0
2024-01-16 20:00:00+00:00,25243.0,18.5,54,6.0,12,1,1,0,26253.0,23249.0,26279.0
2024-01-16 21:00:00+00:00,24895.0,19.7,50,11.2,13,1,1,0,25243.0,22744.0,25455.0
2024-01-16 22:00:00+00:00,24957.0,19.4,52,14.7,14,1,1,0,24895.0,22771.0,24337.0
2024-01-16 23:00:00+00:00,24926.0,18.4,54,12.8,15,1,1,0,24957.0,23119.0,23412.0
2024-01-17 00:00:00+00:00,25237.0,15.7,65,12.5,16,1,1,0,24926.0,23891.0,23545.0
2024-01-17 01:00:00+00:00,24999.0,13.6,88,3.7,17,1,1,0,25237.0,24425.0,23507.0
2024-01-17 02:00:00+00:00,25519.0,12.3,90,8.7,18,1,1,0,24999.0,24625.0,25339.0
2024-01-17 03:00:00+00:00,27388.0,12.2,90,2.5,19,1,1,0,25519.0,26800.0,27559.0
2024-01-17 04:00:00+00:00,27415.0,10.7,96,8.3,20,1,1,0,27388.0,27007.0,28040.0
2024-01-17 05:00:00+00:00,26938.0,10.3,95,9.4,21,1,1,0,27415.0,26581.0,27769.0
2024-01-17 06:00:00+00:00,26562.0,9.8,94,5.1,22,1,1,0,26938.0,26104.0,27493.0
2024-01-17 07:00:00+00:00,25580.0,9.9,93,5.4,23,1,1,0,26562.0,25248.0,26517.0
2024-01-17 08:00:00+00:00,23894.0,10.0,92,5.4,0,2,1,0,25580.0,23740.0,24986.0
2024-01-17 09:00:00+00:00,22880.0,10.2,93,4.0,1,2,1,0,23894.0,22853.0,23515.0
2024-01-17 10:00:00+00:00,22443.0,10.0,94,4.7,2,2,1,0,22880.0,21703.0,22907.0
2024-01-17 11:00:00+00:00,21856.0,10.1,92,4.4,3,2,1,0,22443.0,21557.0,22994.0
2024-01-17 12:00:00+00:00,21500.0,10.3,89,5.2,4,2,1,0,21856.0,20845.0,22309.0
2024-01-17 13:00:00+00:00,21175.0,10.4,94,6.4,5,2,1,0,21500.0,20695.0,21997.0
2024-01-17 14:00:00+00:00,21054.0,10.4,94,5.6,6,2,1,0,21175.0,21290.0,22195.0
2024-01-17 15:00:00+00:00,21797.0,10.5,93,5.4,7,2,1,0,21054.0,22629.0,23232.0
2024-01-17 16:00:00+00:00,24075.0,11.1,89,7.1,8,2,1,0,21797.0,24876.0,25601.0
2024-01-17 17:00:00+00:00,25821.0,11.9,82,6.1,9,2,1,0,24075.0,26530.0,27146.0
2024-01-17 18:00:00+00:00,26205.0,13.2,77,2.3,10,2,1,0,25821.0,26777.0,27313.0
2024-01-17 19:00:00+00:00,26041.0,14.1,76,2.3,11,2,1,0,26205.0,26253.0,26526.0
2024-01-17 20:00:00+00:00,25265.0,15.3,72,6.8,12,2,1,0,26041.0,25243.0,26025.0
2024-01-17 21:00:00+00:00,24924.0,16.7,67,7.9,13,2,1,0,25265.0,24895.0,25710.0
2024-01-17 22:00:00+00:00,24361.0,17.6,64,5.2,14,2,1,0,24924.0,24957.0,25480.0
2024-01-17 23:00:00+00:00,24596.0,18.0,64,5.5,15,2,1,0,24361.0,24926.0,25209.0
2024-01-18 00:00:00+00:00,24072.0,17.3,69,9.4,16,2,1,0,24596.0,25237.0,25170.0
2024-01-18 01:00:00+00:00,24045.0,15.1,81,4.5,17,2,1,0,24072.0,24999.0,25140.0
2024-01-18 02:00:00+00:00,24514.0,13.6,89,6.1,18,2,1,0,24045.0,25519.0,26360.0
2024-01-18 03:00:00+00:00,26742.0,11.9,94,5.1,19,2,1,0,24514.0,27388.0,28408.0
2024-01-18 04:00:00+00:00,27056.0,12.4,93,1.8,20,2,1,0,26742.0,27415.0,28592.0
2024-01-18 05:00:00+00:00,26768.0,10.6,97,8.0,21,2,1,0,27056.0,26938.0,27968.0
2024-01-18 06:00:00+00:00,25925.0,10.4,96,10.5,22,2,1,0,26768.0,26562.0,27359.0
2024-01-18 07:00:00+00:00,25115.0,10.0,97,10.0,23,2,1,0,25925.0,25580.0,26734.0
2024-01-18 08:00:00+00:00,23946.0,9.9,95,8.3,0,3,1,0,25115.0,23894.0,25166.0
2024-01-18 09:00:00+00:00,22829.0,9.7,92,9.7,1,3,1,0,23946.0,22880.0,23721.0
2024-01-18 10:00:00+00:00,22089.0,9.4,90,8.7,2,3,1,0,22829.0,22443.0,22918.0
2024-01-18 11:00:00+00:00,21852.0,9.4,90,8.7,3,3,1,0,22089.0,21856.0,22923.0
2024-01-18 12:00:00+00:00,21396.0,10.3,88,10.5,4,3,1,0,21852.0,21500.0,22802.0
